synthetic_claim,text,label,speaker,subject,context,conditioning_prompt,true_counts,mostly_true_counts,half_true_counts,mostly_false_counts,false_counts,pants_on_fire_counts
"Says theres been no job growth in Wisconsin since the state implemented universal pre-k. In fact, it has not happened at all.","Says theres been no job growth in Wisconsin since the state implemented universal pre-k. In fact, it has not happened at all.

[METADATA] speaker: juliana stratton | subject: jobs | context: a radio interview",0,juliana stratton,jobs,a radio interview,"[CONDITION] Label: FAKE | Speaker: juliana stratton | Subject: jobs | Context: a radio interview
[CLAIM]",0.0,0.0,0.0,0.0,1.0,0.0
"A plastic bag that was supposed to be recyclable is actually made of petroleum. The more you recycle, the less oil we have left in our oceans! And if people dont dispose off their bags properly they can end up with 2 million new ones every year!","A plastic bag that was supposed to be recyclable is actually made of petroleum. The more you recycle, the less oil we have left in our oceans! And if people dont dispose off their bags properly they can end up with 2 million new ones every year!

[METADATA] speaker: viral image | subject: environment;consumer safety;facebook fact-checks | context: a Facebook post",0,viral image,environment;consumer safety;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: environment;consumer safety;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"Says the CDC is ""still recommending that you drink to fight COVID-19. I'm not going down this path, but it's in my cabinet right now! It will be on our plates soon enough!""","Says the CDC is ""still recommending that you drink to fight COVID-19. I'm not going down this path, but it's in my cabinet right now! It will be on our plates soon enough!""

[METADATA] speaker: jeff jackson | subject: alcohol;coronavirus | context: a tweet",0,jeff jackson,alcohol;coronavirus,a tweet,"[CONDITION] Label: FAKE | Speaker: jeff jackson | Subject: alcohol;coronavirus | Context: a tweet
[CLAIM]",0.20000000298023224,0.0,0.20000000298023224,0.4000000059604645,0.20000000298023224,0.0
"The state of Wisconsin has the highest unemployment rate in the country. We've been at that level for 14 years now, and it's not going away anytime soon, said Scott Walker during his speech to employees on Monday night after he announced an $8 billion deficit plan with Gov. Rick Perry’s administration.","The state of Wisconsin has the highest unemployment rate in the country. We've been at that level for 14 years now, and it's not going away anytime soon, said Scott Walker during his speech to employees on Monday night after he announced an $8 billion deficit plan with Gov. Rick Perry’s administration.

[METADATA] speaker: scott walker | subject: labor;state budget | context: a news conference",0,scott walker,labor;state budget,a news conference,"[CONDITION] Label: FAKE | Speaker: scott walker | Subject: labor;state budget | Context: a news conference
[CLAIM]",0.12682926654815674,0.2195121943950653,0.1902438998222351,0.19512194395065308,0.21463415026664734,0.053658537566661835
"Says a new study shows that the vaccine is very dangerous. Its not safe for people to get vaccinated, but it does provide protection against COVID-19 in certain cases of flu, pneumonia or shingles as well. The researchers also found some benefits from getting pregnant during pregnancy with mRNA vaccines like Pfizer-BioNTech which may help prevent cancer later on too!","Says a new study shows that the vaccine is very dangerous. Its not safe for people to get vaccinated, but it does provide protection against COVID-19 in certain cases of flu, pneumonia or shingles as well. The researchers also found some benefits from getting pregnant during pregnancy with mRNA vaccines like Pfizer-BioNTech which may help prevent cancer later on too!

[METADATA] speaker: naturalnews.com | subject: corrections and updates;public health;facebook fact-checks;coronavirus | context: an article",0,naturalnews.com,corrections and updates;public health;facebook fact-checks;coronavirus,an article,"[CONDITION] Label: FAKE | Speaker: naturalnews.com | Subject: corrections and updates;public health;facebook fact-checks;coronavirus | Context: an article
[CLAIM]",0.0,0.0,0.0,0.0,1.0,0.0
"The new National Transportation Plan will require Congress to approve $2 billion for the construction of an I-95 bypass in Minnesota. It is not true that this would be done by Republicans, but its false because they are doing so anyway and there has been no vote on their proposal since 2010.","The new National Transportation Plan will require Congress to approve $2 billion for the construction of an I-95 bypass in Minnesota. It is not true that this would be done by Republicans, but its false because they are doing so anyway and there has been no vote on their proposal since 2010.

[METADATA] speaker: scott keyes | subject: congress;transportation | context: a blog post",0,scott keyes,congress;transportation,a blog post,"[CONDITION] Label: FAKE | Speaker: scott keyes | Subject: congress;transportation | Context: a blog post
[CLAIM]",0.0,0.0,0.0,0.5,0.0,0.5
"Says the COVID-19 vaccine ""is not effective"" and is dangerous. The FDA has already stopped all sales of this product because its unsafe, so why should people be forced to continue with them? #COVID16Skepticism!","Says the COVID-19 vaccine ""is not effective"" and is dangerous. The FDA has already stopped all sales of this product because its unsafe, so why should people be forced to continue with them? #COVID16Skepticism!

[METADATA] speaker: facebook posts | subject: public health;coronavirus | context: a Facebook post",0,facebook posts,public health;coronavirus,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: public health;coronavirus | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"The coronavirus is ""a natural virus. We've seen it before, and we'll see again next year if the vaccine fails to work for you or your family members,"" said Dr Anthony Fauci in 2017 at an annual meeting of his research institute called NIHNIK-1 Research Institute on Vaccine Development & Immunity (RIVI).","The coronavirus is ""a natural virus. We've seen it before, and we'll see again next year if the vaccine fails to work for you or your family members,"" said Dr Anthony Fauci in 2017 at an annual meeting of his research institute called NIHNIK-1 Research Institute on Vaccine Development & Immunity (RIVI).

[METADATA] speaker: facebook posts | subject: public health;facebook fact-checks;coronavirus | context: a Facebook post",0,facebook posts,public health;facebook fact-checks;coronavirus,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: public health;facebook fact-checks;coronavirus | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says President Joe Biden is not allowed to go on the streets and has been arrested for being in public. He was also found guilty of violating an anti-protest law, but is still free because he's under arrest at this time! The gun laws are so weak that you can't even get your fingerprint out if there were any evidence!","Says President Joe Biden is not allowed to go on the streets and has been arrested for being in public. He was also found guilty of violating an anti-protest law, but is still free because he's under arrest at this time! The gun laws are so weak that you can't even get your fingerprint out if there were any evidence!

[METADATA] speaker: tweets | subject: education;public safety;facebook fact-checks;guns | context: a tweet",0,tweets,education;public safety;facebook fact-checks;guns,a tweet,"[CONDITION] Label: FAKE | Speaker: tweets | Subject: education;public safety;facebook fact-checks;guns | Context: a tweet
[CLAIM]",0.012422360479831696,0.02484472095966339,0.03726708143949509,0.07453416287899017,0.6086956262588501,0.24223601818084717
"The Democratic Party is one of the largest political parties in America. We have 10 percent more than any other party except for Trumps campaign, but we are still one percentage point behind Biden -- or at least he has been ahead by about three points since then, said Joe Manchin III during an election day rally on November 2nd when Donald Jared Kushner was inaugurated as president.","The Democratic Party is one of the largest political parties in America. We have 10 percent more than any other party except for Trumps campaign, but we are still one percentage point behind Biden -- or at least he has been ahead by about three points since then, said Joe Manchin III during an election day rally on November 2nd when Donald Jared Kushner was inaugurated as president.

[METADATA] speaker: mandela barnes | subject: elections;race and ethnicity | context: a public forum",0,mandela barnes,elections;race and ethnicity,a public forum,"[CONDITION] Label: FAKE | Speaker: mandela barnes | Subject: elections;race and ethnicity | Context: a public forum
[CLAIM]",0.3333333432674408,0.2222222238779068,0.1111111119389534,0.2222222238779068,0.1111111119389534,0.0
"Says shes been fighting for higher income tax rates and is running against Republican challenger Paul Ryan. In the 2010 gubernatorial race, she won by just $1 million in votes from voters who said they were better off with her than he was before (her victory). She has never raised more money to raise state revenue or cut back on spending.","Says shes been fighting for higher income tax rates and is running against Republican challenger Paul Ryan. In the 2010 gubernatorial race, she won by just $1 million in votes from voters who said they were better off with her than he was before (her victory). She has never raised more money to raise state revenue or cut back on spending.

[METADATA] speaker: katie porter | subject: taxes | context: a campaign ad",0,katie porter,taxes,a campaign ad,"[CONDITION] Label: FAKE | Speaker: katie porter | Subject: taxes | Context: a campaign ad
[CLAIM]",0.0,0.0,0.0,1.0,0.0,0.0
"Says President Donald Trump ""has not done anything to stop the spread of this virus. He has been doing nothing but encouraging people and businesses that are going on lockdown, with no vaccine available or any vaccines approved yet! I am against it completely!""","Says President Donald Trump ""has not done anything to stop the spread of this virus. He has been doing nothing but encouraging people and businesses that are going on lockdown, with no vaccine available or any vaccines approved yet! I am against it completely!""

[METADATA] speaker: marco rubio | subject: coronavirus | context: a tweet",0,marco rubio,coronavirus,a tweet,"[CONDITION] Label: FAKE | Speaker: marco rubio | Subject: coronavirus | Context: a tweet
[CLAIM]",0.12352941185235977,0.2235294133424759,0.20588235557079315,0.24117647111415863,0.1764705926179886,0.029411764815449715
"Says that the only thing left to do is find the truth in President Abraham Lincoln's second inaugural address. The president said, 'I have no faith' and was not happy with his policies during World War I.","Says that the only thing left to do is find the truth in President Abraham Lincoln's second inaugural address. The president said, 'I have no faith' and was not happy with his policies during World War I.

[METADATA] speaker: facebook posts | subject: fake news;history;facebook fact-checks | context: a Facebook post",0,facebook posts,fake news;history;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: fake news;history;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"California voters have been tricked into buying ballots from the states mail-in ballot system. Ballot fraud is common in CA, but it was not seen by anyone during this year’s campaign period.","California voters have been tricked into buying ballots from the states mail-in ballot system. Ballot fraud is common in CA, but it was not seen by anyone during this year’s campaign period.

[METADATA] speaker: election integrity project california | subject: elections | context: a headline",0,election integrity project california,elections,a headline,"[CONDITION] Label: FAKE | Speaker: election integrity project california | Subject: elections | Context: a headline
[CLAIM]",0.0,0.0,0.0,0.0,0.0,1.0
"The first law passed in the U. S. Congress is not even an act of law, it's just 20 words on paper that you can't read and understand at all! It was written by people who don’t know what they're doing or why we need this type of legislation to pass so far away from us nobody knows how these laws are being enforced!","The first law passed in the U. S. Congress is not even an act of law, it's just 20 words on paper that you can't read and understand at all! It was written by people who don’t know what they're doing or why we need this type of legislation to pass so far away from us nobody knows how these laws are being enforced!

[METADATA] speaker: tom suozzi | context: a Tweet",0,tom suozzi,,a Tweet,"[CONDITION] Label: FAKE | Speaker: tom suozzi | Subject: unknown | Context: a Tweet
[CLAIM]",0.0,0.0,0.5,0.0,0.0,0.5
"Says Donald Trump tweeted, I'm going to be the first president in American history who has never been elected. I've already done it and now they're all against me! We need you as President of our country! He was arrested for that statement after he spoke out about his presidential ambitions on Twitter before resigning from Congress earlier this year because 'they don't want' him there again.","Says Donald Trump tweeted, I'm going to be the first president in American history who has never been elected. I've already done it and now they're all against me! We need you as President of our country! He was arrested for that statement after he spoke out about his presidential ambitions on Twitter before resigning from Congress earlier this year because 'they don't want' him there again.

[METADATA] speaker: instagram posts | subject: supreme court;facebook fact-checks | context: a faked screenshot",0,instagram posts,supreme court;facebook fact-checks,a faked screenshot,"[CONDITION] Label: FAKE | Speaker: instagram posts | Subject: supreme court;facebook fact-checks | Context: a faked screenshot
[CLAIM]",0.00486223679035902,0.00486223679035902,0.024311183020472527,0.08265802264213562,0.6564019322395325,0.22690437734127045
"A video shows people in an apartment getting sick. It was filmed during the COVID-19 pandemic and is now considered fake footage because it's been edited to look like real events, but not documented by anyone who knew about them or had any reason for that filmmaker. The people are all from different countries so they can't be trusted with information on their own country policies regarding Covid 2021 lockdown of apartments.","A video shows people in an apartment getting sick. It was filmed during the COVID-19 pandemic and is now considered fake footage because it's been edited to look like real events, but not documented by anyone who knew about them or had any reason for that filmmaker. The people are all from different countries so they can't be trusted with information on their own country policies regarding Covid 2021 lockdown of apartments.

[METADATA] speaker: facebook posts | subject: public health;facebook fact-checks | context: a Facebook reel",0,facebook posts,public health;facebook fact-checks,a Facebook reel,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: public health;facebook fact-checks | Context: a Facebook reel
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says we've lost about 300,000 veterans to gun violence. And the problem is they're not getting help for their mental health issues because of this issue, and he said that's why his proposed legislation would be repealed in November.","Says we've lost about 300,000 veterans to gun violence. And the problem is they're not getting help for their mental health issues because of this issue, and he said that's why his proposed legislation would be repealed in November.

[METADATA] speaker: joe manchin | subject: population;veterans | context: remarks at a teachers' rally",0,joe manchin,population;veterans,remarks at a teachers' rally,"[CONDITION] Label: FAKE | Speaker: joe manchin | Subject: population;veterans | Context: remarks at a teachers' rally
[CLAIM]",0.24137930572032928,0.4137931168079376,0.13793103396892548,0.1034482792019844,0.1034482792019844,0.0
"Says a 2010 report found that more than half of those who were arrested in 'the worst' year for drug-related crimes had never been convicted. One-third have ever received parole, one-half released from prison awaiting trial or sentence and two-thirds are on probationary release pending sentencing hearing. The number is increasing as federal judges take up more cases to deal with these people.","Says a 2010 report found that more than half of those who were arrested in 'the worst' year for drug-related crimes had never been convicted. One-third have ever received parole, one-half released from prison awaiting trial or sentence and two-thirds are on probationary release pending sentencing hearing. The number is increasing as federal judges take up more cases to deal with these people.

[METADATA] speaker: teresa fedor | subject: human rights;crime | context: the Ohio Senate",0,teresa fedor,human rights;crime,the Ohio Senate,"[CONDITION] Label: FAKE | Speaker: teresa fedor | Subject: human rights;crime | Context: the Ohio Senate
[CLAIM]",0.5,0.0,0.0,0.5,0.0,0.0
"Says he's the only Republican in Congress to propose tax breaks for illegal immigrants. I've heard of people who have received these benefits, but they don't pay their taxes on them or anything like that, and it would be an outrageous thing if such policies were enacted by the president-elect John Biden.","Says he's the only Republican in Congress to propose tax breaks for illegal immigrants. I've heard of people who have received these benefits, but they don't pay their taxes on them or anything like that, and it would be an outrageous thing if such policies were enacted by the president-elect John Biden.

[METADATA] speaker: john fredericks | subject: immigration;taxes | context: a radio show",0,john fredericks,immigration;taxes,a radio show,"[CONDITION] Label: FAKE | Speaker: john fredericks | Subject: immigration;taxes | Context: a radio show
[CLAIM]",0.0,0.0,0.0,0.0,1.0,0.0
"Says ""the Department of Energy has just announced the creation and approval process for new tariffs on coal, natural gas & oil. The DOE will now have authority to regulate prices at all levels from $5/ton up until 2020! This is going beyond whats been done by Congress in years past!""","Says ""the Department of Energy has just announced the creation and approval process for new tariffs on coal, natural gas & oil. The DOE will now have authority to regulate prices at all levels from $5/ton up until 2020! This is going beyond whats been done by Congress in years past!""

[METADATA] speaker: facebook posts | subject: energy;government regulation;facebook fact-checks | context: a Facebook post",0,facebook posts,energy;government regulation;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: energy;government regulation;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says Joe Biden said the only way to stop climate damage is for the worlds leaders and corporations, not us on Monday. He also tweeted that he has never heard of a lawsuit filed against him over his statement about this topic beforehand as per NBC News story from Wednesday morning in Washington D. C., but now it was written by @FoxNews. com with no citation or link provided.","Says Joe Biden said the only way to stop climate damage is for the worlds leaders and corporations, not us on Monday. He also tweeted that he has never heard of a lawsuit filed against him over his statement about this topic beforehand as per NBC News story from Wednesday morning in Washington D. C., but now it was written by @FoxNews. com with no citation or link provided.

[METADATA] speaker: facebook posts | subject: environment;climate change;facebook fact-checks | context: an article",0,facebook posts,environment;climate change;facebook fact-checks,an article,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: environment;climate change;facebook fact-checks | Context: an article
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"The Obama administration is going to take away our tax dollars and put them in the hands of a few people who are not even from here. We have no choice but we will pass this law, because it's so important for us that they don't get their taxes back unless you're one member or two members at your house"".""","The Obama administration is going to take away our tax dollars and put them in the hands of a few people who are not even from here. We have no choice but we will pass this law, because it's so important for us that they don't get their taxes back unless you're one member or two members at your house"".""

[METADATA] speaker: paul ryan | subject: health care;taxes | context: an interview on ""Fox News Sunday""",0,paul ryan,health care;taxes,"an interview on ""Fox News Sunday""","[CONDITION] Label: FAKE | Speaker: paul ryan | Subject: health care;taxes | Context: an interview on ""Fox News Sunday""
[CLAIM]",0.12790697813034058,0.1860465109348297,0.27906978130340576,0.26744186878204346,0.08139535039663315,0.058139536529779434
"Says Hillary Clinton said, ""I don't want to be the first woman president. I'm not going in politics because of my gender bias or anything else."" She was elected for her candidacy as governor and has been re-elected again after 2016 but she never ran once more from Florida's state Senate until last year when they voted against it!","Says Hillary Clinton said, ""I don't want to be the first woman president. I'm not going in politics because of my gender bias or anything else."" She was elected for her candidacy as governor and has been re-elected again after 2016 but she never ran once more from Florida's state Senate until last year when they voted against it!

[METADATA] speaker: viral image | subject: candidate biography;facebook fact-checks | context: a Facebook post",0,viral image,candidate biography;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: candidate biography;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"Says ""Biden has been fired"" and is now in the process of being replaced by President Trump. He was also recently reported to be firing 20,000 people as part an investigation into alleged crimes against Americas citizens!","Says ""Biden has been fired"" and is now in the process of being replaced by President Trump. He was also recently reported to be firing 20,000 people as part an investigation into alleged crimes against Americas citizens!

[METADATA] speaker: facebook posts | subject: immigration;facebook fact-checks | context: a text post",0,facebook posts,immigration;facebook fact-checks,a text post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: immigration;facebook fact-checks | Context: a text post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says that the unemployment rate in Detroit is ""the lowest ever recorded. The national average has been 6 percent since then,"" and its a historic low for an entire city to have such high rates of joblessness."" He also says there are no jobs right now at Michigan University System campuses because so many people left when he took office.""","Says that the unemployment rate in Detroit is ""the lowest ever recorded. The national average has been 6 percent since then,"" and its a historic low for an entire city to have such high rates of joblessness."" He also says there are no jobs right now at Michigan University System campuses because so many people left when he took office.""

[METADATA] speaker: rudy giuliani | subject: economy | context: Dearborn, Mich",0,rudy giuliani,economy,"Dearborn, Mich","[CONDITION] Label: FAKE | Speaker: rudy giuliani | Subject: economy | Context: Dearborn, Mich
[CLAIM]",0.15094339847564697,0.1320754736661911,0.18867924809455872,0.16981132328510284,0.22641509771347046,0.1320754736661911
"Says some people are saying that they have to be religious because of the Catholic Churchs influence in American politics. But there is no evidence for this claim, and it has been proven false by numerous studies conducted over decades with large samples from different countries. He says he supports a secular government but does not support any church or organization other than his own Christian faith-based Baptist community group (Baptists United).","Says some people are saying that they have to be religious because of the Catholic Churchs influence in American politics. But there is no evidence for this claim, and it has been proven false by numerous studies conducted over decades with large samples from different countries. He says he supports a secular government but does not support any church or organization other than his own Christian faith-based Baptist community group (Baptists United).

[METADATA] speaker: steven emerson | subject: religion;punditfact | context: an interview on Fox News",0,steven emerson,religion;punditfact,an interview on Fox News,"[CONDITION] Label: FAKE | Speaker: steven emerson | Subject: religion;punditfact | Context: an interview on Fox News
[CLAIM]",0.0,0.0,0.0,0.0,0.0,1.0
"Says Joe Biden said, ""We have to get back in touch with the rest of us. We cant just shut down and let everyone go."" He was photographed saying this on Twitter during his 2024 presidential campaign run for president as well!","Says Joe Biden said, ""We have to get back in touch with the rest of us. We cant just shut down and let everyone go."" He was photographed saying this on Twitter during his 2024 presidential campaign run for president as well!

[METADATA] speaker: viral image | subject: facebook fact-checks | context: a Facebook post",0,viral image,facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: facebook fact-checks | Context: a Facebook post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"Says the Democratic National Committee ""doesn't have a board of directors. It's not even that big, it doesn’t make up any boards at all and they're just sitting there in their offices with no real decision-making power whatsoever on what to do or how much money is being spent"" by them during his tenure as U. Seton State Senator from Florida Gov.'s office (2011-2020).","Says the Democratic National Committee ""doesn't have a board of directors. It's not even that big, it doesn’t make up any boards at all and they're just sitting there in their offices with no real decision-making power whatsoever on what to do or how much money is being spent"" by them during his tenure as U. Seton State Senator from Florida Gov.'s office (2011-2020).

[METADATA] speaker: ted cruz | subject: campaign finance | context: an interview",0,ted cruz,campaign finance,an interview,"[CONDITION] Label: FAKE | Speaker: ted cruz | Subject: campaign finance | Context: an interview
[CLAIM]",0.05095541477203369,0.14012739062309265,0.13375796377658844,0.30573248863220215,0.29936304688453674,0.07006369531154633
"Says ""Donald Trump is the first president to be killed by his own gun. The other two presidents have been assassinated twice, but they did not die because of their guns! They were shot themselves and never died from it!"" He said that he was fired up when asked about this in 2018 after Donald J., who had just lost control with Joe Bidens campaign for re-election at Christmas time last year.","Says ""Donald Trump is the first president to be killed by his own gun. The other two presidents have been assassinated twice, but they did not die because of their guns! They were shot themselves and never died from it!"" He said that he was fired up when asked about this in 2018 after Donald J., who had just lost control with Joe Bidens campaign for re-election at Christmas time last year.

[METADATA] speaker: facebook posts | subject: facebook fact-checks;guns | context: a Facebook post",0,facebook posts,facebook fact-checks;guns,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: facebook fact-checks;guns | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says that ""in New Jersey, the poverty rate is about 12 percent. In Ohio its around five per hundred people and in California almost four to six percentage points lower than those rates for whites who are not poor or working hard enough as well."" He also said he wants a tax increase on Wall Street so they can raise taxes more when voters pay their bills (the state of Rhode Island).","Says that ""in New Jersey, the poverty rate is about 12 percent. In Ohio its around five per hundred people and in California almost four to six percentage points lower than those rates for whites who are not poor or working hard enough as well."" He also said he wants a tax increase on Wall Street so they can raise taxes more when voters pay their bills (the state of Rhode Island).

[METADATA] speaker: chris bowers | subject: elections;poverty | context: an interview",0,chris bowers,elections;poverty,an interview,"[CONDITION] Label: FAKE | Speaker: chris bowers | Subject: elections;poverty | Context: an interview
[CLAIM]",0.0,0.0,0.0,0.0,1.0,0.0
"Video shows ""Joe Biden and Donald Trump standing together. They are holding hands with a sign that says 'You're not allowed to do this.'"" The video was released on Twitter, but the caption clearly states it's from President Joe Biden in 2020 during his presidency at least once more since then!","Video shows ""Joe Biden and Donald Trump standing together. They are holding hands with a sign that says 'You're not allowed to do this.'"" The video was released on Twitter, but the caption clearly states it's from President Joe Biden in 2020 during his presidency at least once more since then!

[METADATA] speaker: viral image | subject: facebook fact-checks | context: an Instagram post",0,viral image,facebook fact-checks,an Instagram post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: facebook fact-checks | Context: an Instagram post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"Says the state of North Carolina is now in violation by allowing mail-in ballots. He also says that since 2016, he has not voted more than twice as many times and only once for each candidate (Democrat). In fact this year alone there were four votes from Republicans! Thats why I vote Republican because they are right on top to be first choice candidates!","Says the state of North Carolina is now in violation by allowing mail-in ballots. He also says that since 2016, he has not voted more than twice as many times and only once for each candidate (Democrat). In fact this year alone there were four votes from Republicans! Thats why I vote Republican because they are right on top to be first choice candidates!

[METADATA] speaker: kelly loeffler | subject: elections | context: a tweet",0,kelly loeffler,elections,a tweet,"[CONDITION] Label: FAKE | Speaker: kelly loeffler | Subject: elections | Context: a tweet
[CLAIM]",0.0,0.0,0.0,0.6666666865348816,0.3333333432674408,0.0
"Says the Supreme Court is going to legalize Abortion. And we are getting 1,000 abortions every day in the US right now! Its not even close enough for me and my family (to be able) having an unplanned pregnancy! He also said that he would support banning IVF if it was used as part of early planning before conception occurred or after ovulation occurs.","Says the Supreme Court is going to legalize Abortion. And we are getting 1,000 abortions every day in the US right now! Its not even close enough for me and my family (to be able) having an unplanned pregnancy! He also said that he would support banning IVF if it was used as part of early planning before conception occurred or after ovulation occurs.

[METADATA] speaker: greg abbott | subject: abortion;women | context: a tweet",0,greg abbott,abortion;women,a tweet,"[CONDITION] Label: FAKE | Speaker: greg abbott | Subject: abortion;women | Context: a tweet
[CLAIM]",0.18518517911434174,0.16049382090568542,0.16049382090568542,0.23456789553165436,0.18518517911434174,0.07407407462596893
"Wisconsin ""is the only state that has passed legislation to allow people with disabilities or mental health issues who are in need of emergency housing and assistance from their government. That's not possible here, but it is what we're going for now if they do get this through our lawmakers' hands.""","Wisconsin ""is the only state that has passed legislation to allow people with disabilities or mental health issues who are in need of emergency housing and assistance from their government. That's not possible here, but it is what we're going for now if they do get this through our lawmakers' hands.""

[METADATA] speaker: theresa price | subject: bankruptcy;economy;housing;government regulation;poverty;states | context: a speech during a rally on homelessness",0,theresa price,bankruptcy;economy;housing;government regulation;poverty;states,a speech during a rally on homelessness,"[CONDITION] Label: FAKE | Speaker: theresa price | Subject: bankruptcy;economy;housing;government regulation;poverty;states | Context: a speech during a rally on homelessness
[CLAIM]",0.0,0.0,0.0,0.0,1.0,0.0
"The Biden campaign is hoping to get rid of the absentees ballot system in Pennsylvania. It's not working for them! They're having no success at all! This was an error on their part, but it still happened because they didn't know how much time or money needed from voters before 2020 election results were released by Trump administration officials (the White House).","The Biden campaign is hoping to get rid of the absentees ballot system in Pennsylvania. It's not working for them! They're having no success at all! This was an error on their part, but it still happened because they didn't know how much time or money needed from voters before 2020 election results were released by Trump administration officials (the White House).

[METADATA] speaker: tweets | subject: corrections and updates;elections;facebook fact-checks;pennsylvania | context: a tweet",0,tweets,corrections and updates;elections;facebook fact-checks;pennsylvania,a tweet,"[CONDITION] Label: FAKE | Speaker: tweets | Subject: corrections and updates;elections;facebook fact-checks;pennsylvania | Context: a tweet
[CLAIM]",0.012422360479831696,0.02484472095966339,0.03726708143949509,0.07453416287899017,0.6086956262588501,0.24223601818084717
"Says Bill Gates said, We have to stop the arms race. We need global disarmament and we're going there now! If you don't do it soon I'll be out of this job! He also says he is willing for Trump's plan but that if his policies are implemented they will destroy America completely in 5 years time frame (2017).","Says Bill Gates said, We have to stop the arms race. We need global disarmament and we're going there now! If you don't do it soon I'll be out of this job! He also says he is willing for Trump's plan but that if his policies are implemented they will destroy America completely in 5 years time frame (2017).

[METADATA] speaker: bloggers | subject: nuclear;facebook fact-checks | context: a Facebook post",0,bloggers,nuclear;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: bloggers | Subject: nuclear;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.01092896144837141,0.02459016442298889,0.032786883413791656,0.07240436971187592,0.31830599904060364,0.5409836173057556
"Says Donald Trump said, ""The only way we can stop illegal immigrants from coming into the country is to make them pay for their own crimes. We will do that by closing our borders and making it impossible."" He also claimed he would be leaving 2 million people behind in his house every day if this happened!","Says Donald Trump said, ""The only way we can stop illegal immigrants from coming into the country is to make them pay for their own crimes. We will do that by closing our borders and making it impossible."" He also claimed he would be leaving 2 million people behind in his house every day if this happened!

[METADATA] speaker: facebook posts | subject: immigration;facebook fact-checks | context: a Facebook post",0,facebook posts,immigration;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: immigration;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"The Trump administration has taken away the right to deport illegal immigrants. It's now up in Congress, and it will be voted on by lawmakers from both parties! We can't let this happen again!","The Trump administration has taken away the right to deport illegal immigrants. It's now up in Congress, and it will be voted on by lawmakers from both parties! We can't let this happen again!

[METADATA] speaker: rick scott | subject: immigration | context: a Facebook post",0,rick scott,immigration,a Facebook post,"[CONDITION] Label: FAKE | Speaker: rick scott | Subject: immigration | Context: a Facebook post
[CLAIM]",0.08287292718887329,0.19889502227306366,0.23204420506954193,0.23204420506954193,0.20994475483894348,0.0441988967359066
